jurisdiccion,objeto_causa,circunscripcion,despacho_judicial,codigoResolucionDespacho,tipo_resolucion,cantidad_actuaciones,coordinates
Penal,Acceso indebido a Sistemas Informáticos,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592114,Providencia,1,"(-25.282, -57.6346)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592115,Providencia,1,"(-25.282, -57.6346)"
Penal,Detención con fines de Extradición,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592116,Providencia,5,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592117,Providencia,1,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592118,Providencia,4,"(-25.282, -57.6346)"
Penal,Hurto,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592119,Providencia,1,"(-25.282, -57.6346)"
Penal,Hurto Agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592120,Providencia,1,"(-25.282, -57.6346)"
Penal,Incumplimiento del deber legal alimentario,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592121,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Incumplimiento del deber legal alimentario,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592122,Providencia,1,"(-25.282, -57.6346)"
Penal,Obstrucción al resarcimiento por daños en accidentes de transito,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592123,Providencia,2,"(-25.282, -57.6346)"
Penal,Producción de documentos no auténticos,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592124,Auto Interlocutorio,2,"(-25.282, -57.6346)"
Penal,Producción indebida de certificados de salud,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592125,Providencia,1,"(-25.282, -57.6346)"
Penal,Robo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592126,Providencia,1,"(-25.282, -57.6346)"
Penal,Violencia Familiar,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 3,592127,Providencia,3,"(-25.282, -57.6346)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592128,Auto Interlocutorio,14,"(-25.282, -57.6346)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592129,Providencia,2,"(-25.282, -57.6346)"
Penal,Apropiación,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592130,Auto Interlocutorio,2,"(-25.282, -57.6346)"
Penal,Apropiación,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592131,Providencia,2,"(-25.282, -57.6346)"
Penal,Daño,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592132,Providencia,1,"(-25.282, -57.6346)"
Penal,Detención con fines de Extradición,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592133,Auto Interlocutorio,2,"(-25.282, -57.6346)"
Penal,Detención con fines de Extradición,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592134,Providencia,4,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592135,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592136,Providencia,3,"(-25.282, -57.6346)"
Penal,Exposición a peligro del tránsito terrestre,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592137,Auto Interlocutorio,4,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592138,Auto Interlocutorio,14,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592139,Providencia,7,"(-25.282, -57.6346)"
Penal,Hurto,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592140,Auto Interlocutorio,4,"(-25.282, -57.6346)"
Penal,Hurto,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592141,Providencia,1,"(-25.282, -57.6346)"
Penal,Hurto Agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592142,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Hurto Agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592143,Providencia,1,"(-25.282, -57.6346)"
Penal,Incumplimiento del deber legal alimentario,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592144,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Lesión corporal en ejercicio de funciones  públicas,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592145,Providencia,1,"(-25.282, -57.6346)"
Penal,Lesión culposa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592146,Providencia,1,"(-25.282, -57.6346)"
Penal,Lesión de confianza,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592147,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Lesión Grave,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592148,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Obstrucción al resarcimiento por daños en accidentes de transito,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592149,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Pornografía relativa a niños y adolescentes.,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592150,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Pornografía relativa a niños y adolescentes.,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592151,Providencia,1,"(-25.282, -57.6346)"
Penal,Producción de documentos no auténticos,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592152,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Robo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592153,Providencia,1,"(-25.282, -57.6346)"
Penal,Robo agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592154,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Violacion a la Ley 1016/97,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592155,Providencia,1,"(-25.282, -57.6346)"
Penal,Violencia Familiar,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592156,Auto Interlocutorio,4,"(-25.282, -57.6346)"
Penal,Violencia Familiar,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 4,592157,Providencia,3,"(-25.282, -57.6346)"
Penal,Abuso sexual en niño,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592158,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Abuso sexual en niños - inducción,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592159,Providencia,1,"(-25.282, -57.6346)"
Penal,Accion Penal Privada para Desestimar Art. 17 CPP,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592160,Providencia,7,"(-25.282, -57.6346)"
Penal,Apropiación,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592161,Providencia,2,"(-25.282, -57.6346)"
Penal,Asociación criminal,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592162,Providencia,2,"(-25.282, -57.6346)"
Penal,Coacción Sexual,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592163,Providencia,1,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592164,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592165,Providencia,3,"(-25.282, -57.6346)"
Penal,Frustración de la ejecución individual,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592166,Providencia,1,"(-25.282, -57.6346)"
Penal,Frustración de la persecución y ejecución penal,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592167,Providencia,1,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592168,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Homicidio culposo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592169,Providencia,1,"(-25.282, -57.6346)"
Penal,Homicidio Doloso,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592170,Providencia,1,"(-25.282, -57.6346)"
Penal,Hurto,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592171,Providencia,2,"(-25.282, -57.6346)"
Penal,Incumplimiento del deber legal alimentario,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592172,Providencia,1,"(-25.282, -57.6346)"
Penal,Lesión de confianza,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592173,Providencia,2,"(-25.282, -57.6346)"
Penal,Ley 1881/2002 que modifica Ley 1340,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592174,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Maltrato a niños y adolescentes (Ley N° 3440/08),CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592175,Providencia,1,"(-25.282, -57.6346)"
Penal,Pornografía relativa a niños y adolescentes.,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592176,Providencia,2,"(-25.282, -57.6346)"
Penal,Producción de documentos no auténticos,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592177,Providencia,1,"(-25.282, -57.6346)"
Penal,Reducción,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592178,Providencia,2,"(-25.282, -57.6346)"
Penal,Robo agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592179,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Rufianería,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592180,Providencia,1,"(-25.282, -57.6346)"
Penal,Uso de documentos públicos de contenido falso,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592181,Providencia,1,"(-25.282, -57.6346)"
Penal,Usura,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592182,Providencia,1,"(-25.282, -57.6346)"
Penal,Violacion a la Ley 1016/97,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592183,Providencia,1,"(-25.282, -57.6346)"
Penal,Violencia Familiar,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 5,592184,Providencia,3,"(-25.282, -57.6346)"
Penal,Apropiación,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592185,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Cohecho pasivo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592186,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Detención con fines de Extradición,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592187,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Detención con fines de Extradición,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592188,Providencia,1,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592189,Auto Interlocutorio,2,"(-25.282, -57.6346)"
Penal,Estafa,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592190,Providencia,1,"(-25.282, -57.6346)"
Penal,Estafa mediante Sistemas Informáticos,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592191,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Exposición a peligro del tránsito terrestre,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592192,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592193,Auto Interlocutorio,11,"(-25.282, -57.6346)"
Penal,Hecho Atípico,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592194,Providencia,4,"(-25.282, -57.6346)"
Penal,Hurto,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592195,Providencia,1,"(-25.282, -57.6346)"
Penal,Hurto Agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592196,Providencia,1,"(-25.282, -57.6346)"
Penal,Incumplimiento del deber legal alimentario,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592197,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Lesión de confianza,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592198,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Ley 1881/2002 que modifica Ley 1340,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592199,Auto Interlocutorio,2,"(-25.282, -57.6346)"
Penal,Pornografía relativa a niños y adolescentes.,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592200,Providencia,1,"(-25.282, -57.6346)"
Penal,Robo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592201,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Robo,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592202,Providencia,1,"(-25.282, -57.6346)"
Penal,Robo agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592203,Providencia,3,"(-25.282, -57.6346)"
Penal,Usura,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592204,Auto Interlocutorio,1,"(-25.282, -57.6346)"
Penal,Violencia Familiar,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 6,592205,Providencia,1,"(-25.282, -57.6346)"
Penal,Cohecho pasivo agravado,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 7,592206,Providencia,1,"(-25.282, -57.6346)"
Penal,Cooperación Internacional,CAPITAL Y CENTRAL,JUZGADO PENAL DE GARANTIAS NRO. 7,592207,Auto Interlocutorio,1,"(-25.282, -57.6346)"
